possibly_sensitive,lang,tweet_id,text,created_at,type
False,it,1466159526378450954,"@Marilena0407 @robersperanza Avevano patologie? Quando sono morti ad inizio covid quando non lo si curava? Lo chiedo perché ogni volta tirate fuori storie tragiche ma i dati ISS dicono altro. Ho conosciuto solo un morto per covid di 70 anni, diabetico e fumatore. I restanti una normale influenza.",2021-11-29 21:37:25+00:00,replied_to
False,es,1466159526365827081,@claudiaferbal Seguro bien esperemos un enero tranquilo por que con las novedades del COVID podría volver a estar muy contraída la economía,2021-11-29 21:37:25+00:00,replied_to
False,en,1466159526109925376,"@Brandon_Beaber If I am a parent I would not consider heart inflammation on a kid that young ever mild.

Covid of course is a greater risk for  this but these cases have to be considered when shaping policy / req on vac for kids, especially w. constant annual boosters. Maybe let parents decide?",2021-11-29 21:37:25+00:00,replied_to
False,es,1466159525543788552,"#1Dic | Arabia Saudí y Emiratos Árabes Unidos anunciaron la detección de los primeros casos de la nueva variante ómicron del #COVID_19. Se trata de dos personas procedentes de África, aunque no precisaron de qué país o países.

📷: @EFEnoticias https://t.co/99pzqcZBjr",2021-11-29 21:37:25+00:00,
False,en,1466159525501849601,"@b_redux @MysterySolvent You forgot NO HOSPITALS and NO HEALTHCARE. 
Unvaxxed people distrust the medical community until they catch Covid. Then it's, you have to save my life! NO, THEY DON'T. YOU should have listened and been vaxxed. YOU CHOSE not to be vaxxed. YOU get to live with the consequences. https://t.co/6HhaSg0F6C",2021-11-29 21:37:25+00:00,replied_to
False,en,1466159525103386625,@Gigi_Lamayne Yes but it's not covid 😌😂,2021-11-29 21:37:25+00:00,replied_to
False,en,1466159524260331522,@FaithMDAmato Wasn’t that still during covid ?,2021-11-29 21:37:25+00:00,replied_to
False,en,1466159521945067520,"Molineux has officially turned into a ghost town, can't remember the last time there was a decent atmosphere post covid...",2021-11-29 21:37:24+00:00,
False,en,1466159520963448834,@DrOz ...and you told people to be okay with their children being the 2% of morbid COVID cases.,2021-11-29 21:37:24+00:00,replied_to
False,en,1466159519772385281,@Shaun60045859 @itspaulactually @SkyNews Yes we have know for some time myocarditis is a rare side effect of vaccines not just covid-19 vaccines. With so many vaccines being administered we will see a rise. Luckily as the report says its mainly transient and the issues respond well and heal. The infection not so good,2021-11-29 21:37:24+00:00,replied_to
False,en,1466159518543450116,"@Timodc To be fair, Trump tried to kill everyone with Covid.",2021-11-29 21:37:23+00:00,replied_to
False,pt,1466159518455406592,Mato Grosso do Sul registra 71 novos casos e três mortes por covid-19 https://t.co/ZzhXS7sbhX,2021-11-29 21:37:23+00:00,
False,en,1466159517931130881,"@moski181 Ima 3 time Covid survivor g, all my office got it once and my family got it twice but I was still standing tall g https://t.co/ALhaTrfiKg",2021-11-29 21:37:23+00:00,replied_to
False,en,1466159517251641350,Salesforce Engineer at Minneapolis MN (Remote till covid) https://t.co/Nm3Hrp3uPS,2021-11-29 21:37:23+00:00,
False,en,1466159517020864520,"The new #Covid-19 variant #Omicron looks set to keep markets nervous until further data about its characteristics is available. Should it only show limited variance to delta, markets are likely to quickly return to old habits.",2021-11-29 21:37:23+00:00,
False,es,1466159516937072640,"Ahora resulta que los Dirigentes Opositores que sabían que iban a perder porque no se han conectado con nadie, se enferman de Covid, justo después de su fracaso. Una manera de no dar la cara a sus seguidores. Dos casos confirmados. Caracas y Portuguesa.",2021-11-29 21:37:23+00:00,
False,en,1466159514982309891,"@Seekthetruth101 I won't quit, they'll have to fire me. It's not mandated for me...yet. Also, I'm not quite ""unvaxxed"" since I was coerced into taking the J&amp;J jab in June. A couple more weeks though! Woohoo! I also had covid (2 months after that jab) and recovered. So I'm good, thanks",2021-11-29 21:37:22+00:00,replied_to
False,en,1466159514927857664,an advent calendar with a different covid mutation for each day,2021-11-29 21:37:22+00:00,
False,en,1466159514537844738,"@Levanja @chrisgoona Perhaps you should be addressing that question to the thousands of people who have lost relatives to Covid. As for side effects, why do people drink alcohol, smoke tobacco or use recreational drugs, I’d say there’s plenty of side effects from those issues!",2021-11-29 21:37:22+00:00,replied_to
False,und,1466159513988386817,https://t.co/czT0tT2md9,2021-11-29 21:37:22+00:00,
False,en,1466159513418059785,"When the state dropped mask requirements per CDC rec in May, that was the like the point of no return. Only a few places like schools require them now, even though COVID hospitalizations are straining our capacity. 

It's crazy NOT to come together to help our healthcare workers. https://t.co/qQOwYsqsgR",2021-11-29 21:37:22+00:00,quoted
False,en,1466159511748714496,"@paulvieira HALF THE VACCINES ARE FAILING.
Doug Ford's own numbers:
TESTING POSITIVE out of 780 cases:
360 were in the VACCINATED
369 were in the UNVACCINATED
(fully vaxed: 336, part vaxed: 24, unknown: 51)
https://t.co/rRY7SE9gKP or @YourTVWindsor",2021-11-29 21:37:22+00:00,replied_to
False,es,1466159511299932167,"#Cuba diseña vacunas específicas para la nueva variante del coronavirus SARS-CoV-2, causante de la COVID-19, denominada Ómicron.
#CubaPorLaVida
#CubaViveyVence
#CubaEsCiencia 
#MatancerosEnVictoria
@IzquierdoAlons1 
@mariofsabines 
@gpppmatanzas https://t.co/x6hEVFGsqM",2021-11-29 21:37:22+00:00,
False,en,1466159511182319616,"Akshay&amp;Aadity have no knowledge4 physics or formulas
Investigate Sushants PATENT apps
Maharastra launched A1 covid app-whose patented app it is?
Sameer Bangara worked with Sushants apps-he was kilked on14 June2020-eliminating all evidence.
V Gondal was partner with Bangara once",2021-11-29 21:37:22+00:00,replied_to
False,en,1466159511044038661,"@haltthesystem @maryredd @ed210gar @ininhadutra @KamalaHarris (2) Because you see it gets inside the lungs and it does a tremendous number on the lungs, so it would be interesting to check that.”... so you used the disinfectant to cure yourself from covid-19?...lol",2021-11-29 21:37:22+00:00,replied_to
False,und,1466159510402306054,https://t.co/7AF9owEoc5,2021-11-29 21:37:21+00:00,
False,en,1466159509647368202,@nytimes The twenty something people I know who died from Covid would all still be here I am sure if it was not for covid. Covid is real,2021-11-29 21:37:21+00:00,replied_to
False,de,1466159509580177410,@valouzz_ Feug le covid https://t.co/gGX3cBA8M1,2021-11-29 21:37:21+00:00,replied_to
False,en,1466159509269671938,"JUSTICE FOR SUSHANT S RAJPUT
@MeenaDasNarayan
@AUThackeray
Sushant was working on voice activatedA1 covid app
Why isAaditya on the run toUS&amp;Akshay Kumar took off  to London with his family when SushantsCOVID A1 app&amp; other apps were stolen A1 covid app was launched in Marathi",2021-11-29 21:37:21+00:00,replied_to
False,en,1466159508984680449,"Fully Vaxxed Lebron James Suspended For Testing Positive For COVID, Fauc... https://t.co/cXlnCUCLq0 via @YouTube",2021-11-29 21:37:21+00:00,
False,en,1466159508867063808,This is what needs to be done to reduce more mutation of Covid. Do not let the HIV+ patient get infected by covid. Perhaps get them treated. https://t.co/q9poKmgEsZ,2021-11-29 21:37:21+00:00,quoted
False,en,1466159508355485696,"@ProdByZapz @StokesyPlays @WxmRob Not even last December sorry, that was in 2016, so that was before even COVID existed. Why are you an anti-vaxxer? Surely you can see by the data that the vaccines, although not perfect, clearly prevent an absolute ton of deaths. Just look at the deaths prior to vaccines and now",2021-11-29 21:37:21+00:00,replied_to
False,en,1466159507738791936,"@EnuffSaidBihhh epidemic usually, but i don't think that has anything to do with covid in particular",2021-11-29 21:37:21+00:00,replied_to
False,nl,1466159507562770438,@MaartenHijink @RenskeLeijten @HenkvGerven Gelezen artikel Stichting Artsen Covid Collectief. Grootschalig Zweeds onderzoek toont aan:na negen maanden bieden de coronavaccins geen enkele bescherming meer. Einde citaat. Ook zie je nu een giga toename aantal gevaccineerden in de zkh. Is hier geen sprake van schijnveiligheid,2021-11-29 21:37:21+00:00,replied_to
False,pt,1466159505834749958,@mattyascomdoist ah então é deboakkkkkj ja achei q era covid,2021-11-29 21:37:20+00:00,replied_to
False,en,1466159505712898050,"@JoeBiden is such an douchebag. He plans to require stricter covid rules (including quarantine eventually) for Americans but IGNORES hundreds of thousands of illegal aliens crossing without so much as a test. Why do we continue to put up with his crap?!

https://t.co/LNTHhQddCf",2021-11-29 21:37:20+00:00,
False,en,1466159505008386058,"@CindyWitzigreu1 @JudiciaryGOP Yeah, I know. The subtext is that they basically don’t treat COVID as a problem to mitigate even though nearly 800k Americans have died. Their concern for life is when it’s politically convenient",2021-11-29 21:37:20+00:00,replied_to
False,en,1466159503548686337,@ReallyAmerican1 He already committed crimes against humanity by knowing about Covid and doing Nothing.,2021-11-29 21:37:20+00:00,replied_to
False,en,1466159502395334666,"Malo resnice iz Avstralije
(VIDEO) 11 Australian Nurses Blow The Whistle On COVID Vaccine Side Effects: “We Were Told Not To Talk About What We Had Seen” https://t.co/flf1QKAqB2",2021-11-29 21:37:19+00:00,
False,en,1466159501875183616,"Imagine this has been Biden who did this and Trump had won. They would probably be arresting Biden for attempted murder. But Trump gets away with it... for now. There might yet be civil charges for lying about COVID status. 

https://t.co/teLWXvOOea",2021-11-29 21:37:19+00:00,
False,en,1466159501820768258,damn so y’all vaccines don’t work for the new COVID strain? 😂😂😂,2021-11-29 21:37:19+00:00,
False,en,1466159501204017154,"The need to give back is highlighted during the #SeasonofGiving, but your help is needed year-round. Blood donation is essential to ensuring the health of our communities. Please consider donating this #HolidaySeason. Find a blood bank near you at https://t.co/QXXI2JYiru. https://t.co/FdtfXVf9iX",2021-11-29 21:37:19+00:00,
False,es,1466159500151373833,La pandemia de Covid-19 aleja a la ONU de su meta de acabar con el sida en 2030 https://t.co/lE7RA23yGN,2021-11-29 21:37:19+00:00,
False,en,1466159499996184577,I myself speaking from experience..... I've almost died on few occasions...Once being when I had acute/chronic Pancreatitis being hospitalised with   while 6 months pregnant until birth suffering from a rare bowel cancel... I've had covid...not jabbed... Still alive..,2021-11-29 21:37:19+00:00,
False,en,1466159499530567683,"Do you think COVID is real?
Do you think it is dangerous?
Do you think you are at risk?
Do you want to reduce the risk?
Do you know how SARS2 spreads?
Do you know how to stop spread?
Do you know how masks work?
Do you know how ventilation works?
Do you know how rapid tests work?",2021-11-29 21:37:19+00:00,
False,en,1466159498926645253,@Clix happen to me.... when i had covid lmaoo,2021-11-29 21:37:19+00:00,replied_to
False,no,1466159497500676101,"@PerChristian11 @BendikEriksen Mener å huske en match på Jordal i januar 2020. Stavanger kom med covid til Jordal. Endte med at serien ble stoppet, syns Stavanger skulle betale tapte publikumsinntekter til alle lagene som ble berørt",2021-11-29 21:37:18+00:00,replied_to
False,en,1466159496905084930,"Antibody neutralizing all Covid variants found, Chinese scientists claim

https://t.co/AIqsSaZP6y",2021-11-29 21:37:18+00:00,
False,in,1466159495726473235,@maulshiro Mauuuu! Bakal bs dm ig sendiri juga sihh haha. Alhamdulillah kabar baikkk. Ya gini2 ajasiih hehe. Covid lagi mulai deg2an lagi melihat omicron ini entahlah huf,2021-11-29 21:37:18+00:00,replied_to
False,en,1466159495202103302,"740,000, shame this government doesn’t put as much effort into this as they have done covid and the so called 140,000. Puts it into perspective doesn’t it @BorisJohnson @sajidjavid @Conservatives @K_Fletcher_MP @SmileFreeUK https://t.co/BHrQ5qlMDa",2021-11-29 21:37:18+00:00,quoted
False,en,1466159494803640324,@cj_buzz @LouiseCulmer1 @BamGee4 @DominiqueTaegon Most severe covid cases &amp; hospitalisation are due to being overweight. What’s your view ?,2021-11-29 21:37:18+00:00,replied_to
False,en,1466159494535254021,"@JMeanypants Since Trump knew of the highly contagious pandemic in Nov 2019 and did nothing, he is responsible for over 500,000 American deaths due to Covid.",2021-11-29 21:37:18+00:00,replied_to
False,pt,1466159493704728592,"#Covid19 Você sabia que os brasileiros são os que menos rejeitaram vacina contra Covid-19 na América Latina?

Saiba mais sobre a pesquisa acessando https://t.co/WhxIZJ6TKe

#poderlegislativo #redecâmarasp #câmaradevereadores https://t.co/28vEjGbVBn",2021-11-29 21:37:17+00:00,
False,es,1466159493310410752,@El_Universal_Mx Al COVID-19 le gusta esto.,2021-11-29 21:37:17+00:00,replied_to
False,es,1466159492438052864,@McDelHorror Me paso lo mismo con la janssen... Pero en los pies.. Llame al centro de contro covid de canarias y no me hicieron ni puto caso.. Se asustaron.. desconocian ese efecto y solo me dijeron... Permanezca en cuarentena 10 dias..,2021-11-29 21:37:17+00:00,replied_to
False,mr,1466159487694344194,"करोनानं लोकांचं आयुष्यमान घटवलं!
डॉ संग्राम पाटील
COVID reduced life expectancy
https://t.co/4lX7H8QZZs",2021-11-29 21:37:16+00:00,
